Unnamed: 0,warnum,disno,dyindex,statea,stateb,warstrtmnth,warstrtday,warstrtyr,warendmnth,warenday,warendyr,year,warolea,waroleb,wardyadrolea,wardyadroleb,outcomea,batdtha,batdthb,changes_1,changes_2,batdths,durindx,a_latitude,a_longitude,b_latitude,b_longitude,stateNameA,stateAbbA,stateNameB,stateAbbB
491,107,2605,2605.002,365,375,1,7,1919,1,3,1920,1920,3,2,3,1,3.0,8000.0,150.0,,,8150.0,1,64.6863136,97.7453061,63.2467777,25.9209164,Russia,RUS,Finland,FIN
492,107,2605,2605.002,375,365,1,7,1919,1,3,1920,1919,2,3,1,3,1.0,150.0,8000.0,,,8150.0,2,63.2467777,25.9209164,64.6863136,97.7453061,Finland,FIN,Russia,RUS
493,107,2605,2605.002,375,365,1,7,1919,1,3,1920,1920,2,3,1,3,1.0,150.0,8000.0,,,8150.0,1,63.2467777,25.9209164,64.6863136,97.7453061,Finland,FIN,Russia,RUS
494,108,1269,1269.004,255,366,6,1,1919,7,3,1919,1919,2,3,1,3,2.0,750.0,1000.0,,,1750.0,1,51.0834196,10.4234469,58.75237779999999,25.3319078,Germany,GMY,Estonia,EST
495,108,1269,1269.004,366,255,6,1,1919,7,3,1919,1919,3,2,3,1,2.0,1000.0,750.0,,,1750.0,1,58.75237779999999,25.3319078,51.0834196,10.4234469,Estonia,EST,Germany,GMY
496,108,1269,1269.005,255,367,6,1,1919,7,3,1919,1919,2,3,1,3,2.0,750.0,3046.0,,,3796.0,1,51.0834196,10.4234469,56.8406494,24.7537645,Germany,GMY,Latvia,LAT
497,108,1269,1269.005,367,255,6,1,1919,7,3,1919,1919,3,2,3,1,2.0,3046.0,750.0,,,3796.0,1,56.8406494,24.7537645,51.0834196,10.4234469,Latvia,LAT,Germany,GMY
498,108,2604,2604.001,200,365,12,12,1918,2,1,1920,1918,1,3,1,3,1.0,128.0,8000.0,10.0,,8128.0,3,54.70235450000001,-3.2765753,64.6863136,97.7453061,United Kingdom,UKG,Russia,RUS
499,108,2604,2604.001,200,365,12,12,1918,2,1,1920,1919,1,3,1,3,1.0,128.0,8000.0,10.0,,8128.0,2,54.70235450000001,-3.2765753,64.6863136,97.7453061,United Kingdom,UKG,Russia,RUS
500,108,2604,2604.001,200,365,12,12,1918,2,1,1920,1920,1,3,1,3,1.0,128.0,8000.0,10.0,,8128.0,1,54.70235450000001,-3.2765753,64.6863136,97.7453061,United Kingdom,UKG,Russia,RUS
501,108,2604,2604.001,365,200,12,12,1918,2,1,1920,1918,3,1,3,1,3.0,8000.0,128.0,10.0,,8128.0,1,64.6863136,97.7453061,54.70235450000001,-3.2765753,Russia,RUS,United Kingdom,UKG
502,108,2604,2604.001,365,200,12,12,1918,2,1,1920,1919,3,1,3,1,3.0,8000.0,128.0,10.0,,8128.0,3,64.6863136,97.7453061,54.70235450000001,-3.2765753,Russia,RUS,United Kingdom,UKG
503,108,2604,2604.001,365,200,12,12,1918,2,1,1920,1920,3,1,3,1,3.0,8000.0,128.0,10.0,,8128.0,2,64.6863136,97.7453061,54.70235450000001,-3.2765753,Russia,RUS,United Kingdom,UKG
504,108,2604,2604.002,220,365,3,27,1919,2,1,1920,1919,1,3,1,3,1.0,0.0,8000.0,10.0,,8000.0,2,46.603354,1.8883335,64.6863136,97.7453061,France,FRN,Russia,RUS
505,108,2604,2604.002,220,365,3,27,1919,2,1,1920,1920,1,3,1,3,1.0,0.0,8000.0,10.0,,8000.0,1,46.603354,1.8883335,64.6863136,97.7453061,France,FRN,Russia,RUS
506,108,2604,2604.002,365,220,3,27,1919,2,1,1920,1919,3,1,3,1,3.0,8000.0,0.0,10.0,,8000.0,2,64.6863136,97.7453061,46.603354,1.8883335,Russia,RUS,France,FRN
507,108,2604,2604.002,365,220,3,27,1919,2,1,1920,1920,3,1,3,1,3.0,8000.0,0.0,10.0,,8000.0,1,64.6863136,97.7453061,46.603354,1.8883335,Russia,RUS,France,FRN
508,108,2604,2604.003,255,365,1,1,1919,4,15,1919,1919,1,3,1,3,2.0,450.0,8000.0,,,8450.0,1,51.0834196,10.4234469,64.6863136,97.7453061,Germany,GMY,Russia,RUS
509,108,2604,2604.003,365,255,1,1,1919,4,15,1919,1919,3,1,3,1,2.0,8000.0,450.0,,,8450.0,1,64.6863136,97.7453061,51.0834196,10.4234469,Russia,RUS,Germany,GMY
510,108,2604,2604.004,290,365,1,3,1920,2,1,1920,1920,1,3,1,3,1.0,100.0,8000.0,,,8100.0,1,52.0977181,19.0258159,64.6863136,97.7453061,Poland,POL,Russia,RUS
511,108,2604,2604.004,365,290,1,3,1920,2,1,1920,1920,3,1,3,1,3.0,8000.0,100.0,,,8100.0,1,64.6863136,97.7453061,52.0977181,19.0258159,Russia,RUS,Poland,POL
512,108,2604,2604.005,365,366,2,1,1919,1,3,1920,1919,1,4,3,1,3.0,8000.0,1000.0,,,9000.0,1,64.6863136,97.7453061,58.75237779999999,25.3319078,Russia,RUS,Estonia,EST
513,108,2604,2604.005,365,366,2,1,1919,1,3,1920,1920,1,4,3,1,3.0,8000.0,1000.0,,,9000.0,2,64.6863136,97.7453061,58.75237779999999,25.3319078,Russia,RUS,Estonia,EST
514,108,2604,2604.005,366,365,2,1,1919,1,3,1920,1919,4,1,1,3,1.0,1000.0,8000.0,,,9000.0,2,58.75237779999999,25.3319078,64.6863136,97.7453061,Estonia,EST,Russia,RUS
515,108,2604,2604.005,366,365,2,1,1919,1,3,1920,1920,4,1,1,3,1.0,1000.0,8000.0,,,9000.0,1,58.75237779999999,25.3319078,64.6863136,97.7453061,Estonia,EST,Russia,RUS
516,108,2604,2604.006,365,367,12,2,1918,2,1,1920,1918,1,3,1,3,3.0,8000.0,3046.0,,,11046.0,2,64.6863136,97.7453061,56.8406494,24.7537645,Russia,RUS,Latvia,LAT
517,108,2604,2604.006,365,367,12,2,1918,2,1,1920,1919,1,3,1,3,3.0,8000.0,3046.0,,,11046.0,3,64.6863136,97.7453061,56.8406494,24.7537645,Russia,RUS,Latvia,LAT
518,108,2604,2604.006,365,367,12,2,1918,2,1,1920,1920,1,3,1,3,3.0,8000.0,3046.0,,,11046.0,1,64.6863136,97.7453061,56.8406494,24.7537645,Russia,RUS,Latvia,LAT
519,108,2604,2604.006,367,365,12,2,1918,2,1,1920,1918,3,1,3,1,1.0,3046.0,8000.0,,,11046.0,1,56.8406494,24.7537645,64.6863136,97.7453061,Latvia,LAT,Russia,RUS
520,108,2604,2604.006,367,365,12,2,1918,2,1,1920,1919,3,1,3,1,1.0,3046.0,8000.0,,,11046.0,3,56.8406494,24.7537645,64.6863136,97.7453061,Latvia,LAT,Russia,RUS
521,108,2604,2604.006,367,365,12,2,1918,2,1,1920,1920,3,1,3,1,1.0,3046.0,8000.0,,,11046.0,2,56.8406494,24.7537645,64.6863136,97.7453061,Latvia,LAT,Russia,RUS
522,109,1219,1219.001,290,365,4,15,1919,10,12,1920,1919,1,3,1,3,1.0,40000.0,60000.0,,,100000.0,2,52.0977181,19.0258159,64.6863136,97.7453061,Poland,POL,Russia,RUS
523,109,1219,1219.001,290,365,4,15,1919,10,12,1920,1920,1,3,1,3,1.0,40000.0,60000.0,,,100000.0,1,52.0977181,19.0258159,64.6863136,97.7453061,Poland,POL,Russia,RUS
524,109,1219,1219.001,365,290,4,15,1919,10,12,1920,1919,3,1,3,1,3.0,60000.0,40000.0,,,100000.0,1,64.6863136,97.7453061,52.0977181,19.0258159,Russia,RUS,Poland,POL
525,109,1219,1219.001,365,290,4,15,1919,10,12,1920,1920,3,1,3,1,3.0,60000.0,40000.0,,,100000.0,2,64.6863136,97.7453061,52.0977181,19.0258159,Russia,RUS,Poland,POL
526,112,1265,1265.003,310,315,4,16,1919,8,4,1919,1919,3,2,3,1,3.0,6000.0,2000.0,,,8000.0,1,47.1817585,19.5060937,50.083333,14.466664800000002,Hungary,HUN,Czechoslovakia,CZE
527,112,1265,1265.003,315,310,4,16,1919,8,4,1919,1919,2,3,1,3,1.0,2000.0,6000.0,,,8000.0,1,50.083333,14.466664800000002,47.1817585,19.5060937,Czechoslovakia,CZE,Hungary,HUN
528,112,1265,1265.006,310,360,4,16,1919,8,4,1919,1919,3,1,3,1,3.0,6000.0,3000.0,,,9000.0,1,47.1817585,19.5060937,45.98521289999999,24.6859225,Hungary,HUN,Romania,ROM
529,112,1265,1265.006,360,310,4,16,1919,8,4,1919,1919,1,3,1,3,1.0,3000.0,6000.0,,,9000.0,1,45.98521289999999,24.6859225,47.1817585,19.5060937,Romania,ROM,Hungary,HUN
530,115,1270,1270.001,350,640,5,14,1919,10,11,1922,1919,1,3,1,3,3.0,30000.0,20000.0,,,50000.0,2,38.9953683,21.9877132,38.9597594,34.9249653,Greece,GRC,Turkey,TUR
531,115,1270,1270.001,350,640,5,14,1919,10,11,1922,1920,1,3,1,3,3.0,30000.0,20000.0,,,50000.0,3,38.9953683,21.9877132,38.9597594,34.9249653,Greece,GRC,Turkey,TUR
532,115,1270,1270.001,350,640,5,14,1919,10,11,1922,1921,1,3,1,3,3.0,30000.0,20000.0,,,50000.0,4,38.9953683,21.9877132,38.9597594,34.9249653,Greece,GRC,Turkey,TUR
533,115,1270,1270.001,350,640,5,14,1919,10,11,1922,1922,1,3,1,3,3.0,30000.0,20000.0,,,50000.0,1,38.9953683,21.9877132,38.9597594,34.9249653,Greece,GRC,Turkey,TUR
534,115,1270,1270.001,640,350,5,14,1919,10,11,1922,1919,3,1,3,1,1.0,20000.0,30000.0,,,50000.0,4,38.9597594,34.9249653,38.9953683,21.9877132,Turkey,TUR,Greece,GRC
535,115,1270,1270.001,640,350,5,14,1919,10,11,1922,1920,3,1,3,1,1.0,20000.0,30000.0,,,50000.0,2,38.9597594,34.9249653,38.9953683,21.9877132,Turkey,TUR,Greece,GRC
536,115,1270,1270.001,640,350,5,14,1919,10,11,1922,1921,3,1,3,1,1.0,20000.0,30000.0,,,50000.0,1,38.9597594,34.9249653,38.9953683,21.9877132,Turkey,TUR,Greece,GRC
537,115,1270,1270.001,640,350,5,14,1919,10,11,1922,1922,3,1,3,1,1.0,20000.0,30000.0,,,50000.0,3,38.9597594,34.9249653,38.9953683,21.9877132,Turkey,TUR,Greece,GRC
538,116,3134,3134.001,220,640,11,1,1919,10,20,1921,1919,1,3,1,3,1.0,5000.0,35000.0,,,40000.0,3,46.603354,1.8883335,38.9597594,34.9249653,France,FRN,Turkey,TUR
539,116,3134,3134.001,220,640,11,1,1919,10,20,1921,1920,1,3,1,3,1.0,5000.0,35000.0,,,40000.0,1,46.603354,1.8883335,38.9597594,34.9249653,France,FRN,Turkey,TUR
540,116,3134,3134.001,220,640,11,1,1919,10,20,1921,1921,1,3,1,3,1.0,5000.0,35000.0,,,40000.0,2,46.603354,1.8883335,38.9597594,34.9249653,France,FRN,Turkey,TUR
541,116,3134,3134.001,640,220,11,1,1919,10,20,1921,1919,3,1,3,1,3.0,35000.0,5000.0,,,40000.0,3,38.9597594,34.9249653,46.603354,1.8883335,Turkey,TUR,France,FRN
542,116,3134,3134.001,640,220,11,1,1919,10,20,1921,1920,3,1,3,1,3.0,35000.0,5000.0,,,40000.0,2,38.9597594,34.9249653,46.603354,1.8883335,Turkey,TUR,France,FRN
543,116,3134,3134.001,640,220,11,1,1919,10,20,1921,1921,3,1,3,1,3.0,35000.0,5000.0,,,40000.0,1,38.9597594,34.9249653,46.603354,1.8883335,Turkey,TUR,France,FRN
544,117,1272,1272.001,290,368,7,15,1920,11,29,1920,1920,1,3,1,3,1.0,500.0,500.0,,,1000.0,1,52.0977181,19.0258159,55.35000030000001,23.7499997,Poland,POL,Lithuania,LIT
545,117,1272,1272.001,368,290,7,15,1920,11,29,1920,1920,3,1,3,1,3.0,500.0,500.0,,,1000.0,1,55.35000030000001,23.7499997,52.0977181,19.0258159,Lithuania,LIT,Poland,POL
546,118,41,41.00100000000001,365,710,8,17,1929,12,3,1929,1929,1,3,1,3,1.0,200.0,3000.0,,,3200.0,1,64.6863136,97.7453061,35.000074,104.999927,Russia,RUS,China,CHN
547,118,41,41.00100000000001,710,365,8,17,1929,12,3,1929,1929,3,1,1,1,3.0,3000.0,200.0,,,3200.0,1,35.000074,104.999927,64.6863136,97.7453061,China,CHN,Russia,RUS
548,121,129,129.001,710,740,9,18,1931,5,22,1933,1931,3,1,3,1,3.0,50000.0,10000.0,,,60000.0,3,35.000074,104.999927,36.5748441,139.2394179,China,CHN,Japan,JPN
549,121,129,129.001,710,740,9,18,1931,5,22,1933,1932,3,1,3,1,3.0,50000.0,10000.0,,,60000.0,2,35.000074,104.999927,36.5748441,139.2394179,China,CHN,Japan,JPN
550,121,129,129.001,710,740,9,18,1931,5,22,1933,1933,3,1,3,1,3.0,50000.0,10000.0,,,60000.0,1,35.000074,104.999927,36.5748441,139.2394179,China,CHN,Japan,JPN
551,121,129,129.001,740,710,9,18,1931,5,22,1933,1931,1,3,1,3,1.0,10000.0,50000.0,,,60000.0,2,36.5748441,139.2394179,35.000074,104.999927,Japan,JPN,China,CHN
552,121,129,129.001,740,710,9,18,1931,5,22,1933,1932,1,3,1,3,1.0,10000.0,50000.0,,,60000.0,3,36.5748441,139.2394179,35.000074,104.999927,Japan,JPN,China,CHN
553,121,129,129.001,740,710,9,18,1931,5,22,1933,1933,1,3,1,3,1.0,10000.0,50000.0,,,60000.0,1,36.5748441,139.2394179,35.000074,104.999927,Japan,JPN,China,CHN
554,124,1027,1027.001,145,150,6,15,1932,6,12,1935,1932,1,3,1,3,1.0,56661.0,36000.0,,,92661.0,4,-17.056869600000002,-64.9912286,-23.3165935,-58.1693445,Bolivia,BOL,Paraguay,PAR
555,124,1027,1027.001,145,150,6,15,1932,6,12,1935,1933,1,3,1,3,1.0,56661.0,36000.0,,,92661.0,2,-17.056869600000002,-64.9912286,-23.3165935,-58.1693445,Bolivia,BOL,Paraguay,PAR
556,124,1027,1027.001,145,150,6,15,1932,6,12,1935,1934,1,3,1,3,1.0,56661.0,36000.0,,,92661.0,3,-17.056869600000002,-64.9912286,-23.3165935,-58.1693445,Bolivia,BOL,Paraguay,PAR
557,124,1027,1027.001,145,150,6,15,1932,6,12,1935,1935,1,3,1,3,1.0,56661.0,36000.0,,,92661.0,1,-17.056869600000002,-64.9912286,-23.3165935,-58.1693445,Bolivia,BOL,Paraguay,PAR
558,124,1027,1027.001,150,145,6,15,1932,6,12,1935,1932,3,1,3,1,3.0,36000.0,56661.0,,,92661.0,4,-23.3165935,-58.1693445,-17.056869600000002,-64.9912286,Paraguay,PAR,Bolivia,BOL
559,124,1027,1027.001,150,145,6,15,1932,6,12,1935,1933,3,1,3,1,3.0,36000.0,56661.0,,,92661.0,2,-23.3165935,-58.1693445,-17.056869600000002,-64.9912286,Paraguay,PAR,Bolivia,BOL
560,124,1027,1027.001,150,145,6,15,1932,6,12,1935,1934,3,1,3,1,3.0,36000.0,56661.0,,,92661.0,1,-23.3165935,-58.1693445,-17.056869600000002,-64.9912286,Paraguay,PAR,Bolivia,BOL
561,124,1027,1027.001,150,145,6,15,1932,6,12,1935,1935,3,1,3,1,3.0,36000.0,56661.0,,,92661.0,3,-23.3165935,-58.1693445,-17.056869600000002,-64.9912286,Paraguay,PAR,Bolivia,BOL
562,125,1129,1129.004,670,678,3,20,1934,5,12,1934,1934,1,3,1,3,1.0,100.0,2000.0,,,2100.0,1,25.624261800000006,42.3528328,16.3471243,47.8915271,Saudi Arabia,SAU,Yemen Arab Republic,YAR
563,125,1129,1129.004,678,670,3,20,1934,5,12,1934,1934,3,1,3,1,3.0,2000.0,100.0,,,2100.0,1,16.3471243,47.8915271,25.624261800000006,42.3528328,Yemen Arab Republic,YAR,Saudi Arabia,SAU
564,127,111,111.002,325,530,10,3,1935,5,5,1936,1935,1,3,1,3,1.0,4000.0,16000.0,,,20000.0,2,42.6384261,12.674297,10.2116702,38.6521203,Italy,ITA,Ethiopia,ETH
565,127,111,111.002,325,530,10,3,1935,5,5,1936,1936,1,3,1,3,1.0,4000.0,16000.0,,,20000.0,1,42.6384261,12.674297,10.2116702,38.6521203,Italy,ITA,Ethiopia,ETH
566,127,111,111.002,530,325,10,3,1935,5,5,1936,1935,3,1,3,1,3.0,16000.0,4000.0,,,20000.0,2,10.2116702,38.6521203,42.6384261,12.674297,Ethiopia,ETH,Italy,ITA
567,127,111,111.002,530,325,10,3,1935,5,5,1936,1936,3,1,3,1,3.0,16000.0,4000.0,,,20000.0,1,10.2116702,38.6521203,42.6384261,12.674297,Ethiopia,ETH,Italy,ITA
568,130,157,157.001,710,740,7,7,1937,8,15,1945,1937,3,1,3,1,3.0,750000.0,250000.0,,,1000000.0,8,35.000074,104.999927,36.5748441,139.2394179,China,CHN,Japan,JPN
569,130,157,157.001,710,740,7,7,1937,8,15,1945,1938,3,1,3,1,3.0,750000.0,250000.0,,,1000000.0,7,35.000074,104.999927,36.5748441,139.2394179,China,CHN,Japan,JPN
570,130,157,157.001,710,740,7,7,1937,8,15,1945,1939,3,1,3,1,3.0,750000.0,250000.0,,,1000000.0,1,35.000074,104.999927,36.5748441,139.2394179,China,CHN,Japan,JPN
571,130,157,157.001,710,740,7,7,1937,8,15,1945,1940,3,1,3,1,3.0,750000.0,250000.0,,,1000000.0,9,35.000074,104.999927,36.5748441,139.2394179,China,CHN,Japan,JPN
572,130,157,157.001,710,740,7,7,1937,8,15,1945,1941,3,1,3,1,3.0,750000.0,250000.0,,,1000000.0,2,35.000074,104.999927,36.5748441,139.2394179,China,CHN,Japan,JPN
573,130,157,157.001,710,740,7,7,1937,8,15,1945,1942,3,1,3,1,3.0,750000.0,250000.0,,,1000000.0,4,35.000074,104.999927,36.5748441,139.2394179,China,CHN,Japan,JPN
574,130,157,157.001,710,740,7,7,1937,8,15,1945,1943,3,1,3,1,3.0,750000.0,250000.0,,,1000000.0,6,35.000074,104.999927,36.5748441,139.2394179,China,CHN,Japan,JPN
575,130,157,157.001,710,740,7,7,1937,8,15,1945,1944,3,1,3,1,3.0,750000.0,250000.0,,,1000000.0,5,35.000074,104.999927,36.5748441,139.2394179,China,CHN,Japan,JPN
576,130,157,157.001,710,740,7,7,1937,8,15,1945,1945,3,1,3,1,3.0,750000.0,250000.0,,,1000000.0,3,35.000074,104.999927,36.5748441,139.2394179,China,CHN,Japan,JPN
577,130,157,157.001,740,710,7,7,1937,8,15,1945,1937,1,3,1,3,1.0,250000.0,750000.0,,,1000000.0,7,36.5748441,139.2394179,35.000074,104.999927,Japan,JPN,China,CHN
578,130,157,157.001,740,710,7,7,1937,8,15,1945,1938,1,3,1,3,1.0,250000.0,750000.0,,,1000000.0,9,36.5748441,139.2394179,35.000074,104.999927,Japan,JPN,China,CHN
579,130,157,157.001,740,710,7,7,1937,8,15,1945,1939,1,3,1,3,1.0,250000.0,750000.0,,,1000000.0,3,36.5748441,139.2394179,35.000074,104.999927,Japan,JPN,China,CHN
580,130,157,157.001,740,710,7,7,1937,8,15,1945,1940,1,3,1,3,1.0,250000.0,750000.0,,,1000000.0,2,36.5748441,139.2394179,35.000074,104.999927,Japan,JPN,China,CHN
581,130,157,157.001,740,710,7,7,1937,8,15,1945,1941,1,3,1,3,1.0,250000.0,750000.0,,,1000000.0,5,36.5748441,139.2394179,35.000074,104.999927,Japan,JPN,China,CHN
582,130,157,157.001,740,710,7,7,1937,8,15,1945,1942,1,3,1,3,1.0,250000.0,750000.0,,,1000000.0,6,36.5748441,139.2394179,35.000074,104.999927,Japan,JPN,China,CHN
583,130,157,157.001,740,710,7,7,1937,8,15,1945,1943,1,3,1,3,1.0,250000.0,750000.0,,,1000000.0,4,36.5748441,139.2394179,35.000074,104.999927,Japan,JPN,China,CHN
584,130,157,157.001,740,710,7,7,1937,8,15,1945,1944,1,3,1,3,1.0,250000.0,750000.0,,,1000000.0,8,36.5748441,139.2394179,35.000074,104.999927,Japan,JPN,China,CHN
585,130,157,157.001,740,710,7,7,1937,8,15,1945,1945,1,3,1,3,1.0,250000.0,750000.0,,,1000000.0,1,36.5748441,139.2394179,35.000074,104.999927,Japan,JPN,China,CHN
586,133,184,184.001,365,740,7,29,1938,8,11,1938,1938,3,1,3,1,1.0,1200.0,526.0,,,1726.0,1,64.6863136,97.7453061,36.5748441,139.2394179,Russia,RUS,Japan,JPN
587,133,184,184.001,740,365,7,29,1938,8,11,1938,1938,1,3,3,1,3.0,526.0,1200.0,,,1726.0,1,36.5748441,139.2394179,64.6863136,97.7453061,Japan,JPN,Russia,RUS
588,136,183,183.001,365,740,5,22,1939,9,16,1939,1939,3,1,3,1,1.0,5000.0,20000.0,,,25000.0,1,64.6863136,97.7453061,36.5748441,139.2394179,Russia,RUS,Japan,JPN
589,136,183,183.001,740,365,5,22,1939,9,16,1939,1939,1,3,1,3,3.0,20000.0,5000.0,,,25000.0,1,36.5748441,139.2394179,64.6863136,97.7453061,Japan,JPN,Russia,RUS
590,136,183,183.002,712,740,5,11,1939,9,16,1939,1939,3,1,3,1,1.0,3000.0,20000.0,,,23000.0,1,46.8250388,103.8499736,36.5748441,139.2394179,Mongolia,MON,Japan,JPN
591,136,183,183.002,740,712,5,11,1939,9,16,1939,1939,1,3,1,3,3.0,20000.0,3000.0,,,23000.0,1,36.5748441,139.2394179,46.8250388,103.8499736,Japan,JPN,Mongolia,MON
592,139,169,169.00099999999995,290,365,9,17,1939,10,1,1939,1939,3,2,3,1,3.0,2000.0,1500.0,,,3500.0,1,52.0977181,19.0258159,64.6863136,97.7453061,Poland,POL,Russia,RUS
593,139,169,169.00099999999995,365,290,9,17,1939,10,1,1939,1939,2,3,1,3,1.0,1500.0,2000.0,,,3500.0,1,64.6863136,97.7453061,52.0977181,19.0258159,Russia,RUS,Poland,POL
594,139,258,258.001,325,920,12,9,1940,9,3,1943,1940,2,4,3,1,3.0,174500.0,12200.0,,,186700.0,1,42.6384261,12.674297,-41.5000831,172.8344077,Italy,ITA,New Zealand,NEW
595,139,258,258.001,325,920,12,9,1940,9,3,1943,1941,2,4,3,1,3.0,174500.0,12200.0,,,186700.0,2,42.6384261,12.674297,-41.5000831,172.8344077,Italy,ITA,New Zealand,NEW
596,139,258,258.001,325,920,12,9,1940,9,3,1943,1942,2,4,3,1,3.0,174500.0,12200.0,,,186700.0,3,42.6384261,12.674297,-41.5000831,172.8344077,Italy,ITA,New Zealand,NEW
597,139,258,258.001,325,920,12,9,1940,9,3,1943,1943,2,4,3,1,3.0,174500.0,12200.0,,,186700.0,4,42.6384261,12.674297,-41.5000831,172.8344077,Italy,ITA,New Zealand,NEW
598,139,258,258.001,920,325,12,10,1940,9,3,1943,1940,4,2,1,3,1.0,12200.0,174500.0,,,186700.0,1,-41.5000831,172.8344077,42.6384261,12.674297,New Zealand,NEW,Italy,ITA
599,139,258,258.001,920,325,12,10,1940,9,3,1943,1941,4,2,1,3,1.0,12200.0,174500.0,,,186700.0,2,-41.5000831,172.8344077,42.6384261,12.674297,New Zealand,NEW,Italy,ITA
600,139,258,258.001,920,325,12,10,1940,9,3,1943,1942,4,2,1,3,1.0,12200.0,174500.0,,,186700.0,4,-41.5000831,172.8344077,42.6384261,12.674297,New Zealand,NEW,Italy,ITA
601,139,258,258.001,920,325,12,10,1940,9,3,1943,1943,4,2,1,3,1.0,12200.0,174500.0,,,186700.0,3,-41.5000831,172.8344077,42.6384261,12.674297,New Zealand,NEW,Italy,ITA
602,139,258,258.002,325,900,12,10,1940,9,3,1943,1940,2,4,3,1,3.0,174500.0,33826.0,,,208326.0,4,42.6384261,12.674297,-24.7761086,134.755,Italy,ITA,Australia,AUL
603,139,258,258.002,325,900,12,10,1940,9,3,1943,1941,2,4,3,1,3.0,174500.0,33826.0,,,208326.0,3,42.6384261,12.674297,-24.7761086,134.755,Italy,ITA,Australia,AUL
604,139,258,258.002,325,900,12,10,1940,9,3,1943,1942,2,4,3,1,3.0,174500.0,33826.0,,,208326.0,2,42.6384261,12.674297,-24.7761086,134.755,Italy,ITA,Australia,AUL
605,139,258,258.002,325,900,12,10,1940,9,3,1943,1943,2,4,3,1,3.0,174500.0,33826.0,,,208326.0,1,42.6384261,12.674297,-24.7761086,134.755,Italy,ITA,Australia,AUL
606,139,258,258.002,900,325,12,9,1940,9,3,1943,1940,4,2,1,3,1.0,33826.0,174500.0,,,208326.0,3,-24.7761086,134.755,42.6384261,12.674297,Australia,AUL,Italy,ITA
607,139,258,258.002,900,325,12,9,1940,9,3,1943,1941,4,2,1,3,1.0,33826.0,174500.0,,,208326.0,4,-24.7761086,134.755,42.6384261,12.674297,Australia,AUL,Italy,ITA
608,139,258,258.002,900,325,12,9,1940,9,3,1943,1942,4,2,1,3,1.0,33826.0,174500.0,,,208326.0,1,-24.7761086,134.755,42.6384261,12.674297,Australia,AUL,Italy,ITA
609,139,258,258.002,900,325,12,9,1940,9,3,1943,1943,4,2,1,3,1.0,33826.0,174500.0,,,208326.0,2,-24.7761086,134.755,42.6384261,12.674297,Australia,AUL,Italy,ITA
610,139,258,258.003,310,345,4,6,1941,4,17,1941,1941,2,3,1,3,1.0,136000.0,305000.0,,,441000.0,1,47.1817585,19.5060937,8.1939477,-64.5043374,Hungary,HUN,Yugoslavia,YUG
611,139,258,258.003,345,310,4,6,1941,4,17,1941,1941,4,2,3,1,3.0,305000.0,136000.0,,,441000.0,1,8.1939477,-64.5043374,47.1817585,19.5060937,Yugoslavia,YUG,Hungary,HUN
612,139,258,258.004,220,325,6,21,1940,6,25,1940,1940,4,2,3,1,3.0,210824.0,174500.0,,,385324.0,1,46.603354,1.8883335,42.6384261,12.674297,France,FRN,Italy,ITA
613,139,258,258.004,325,220,6,21,1940,6,21,1940,1940,2,4,1,3,3.0,174500.0,210824.0,,,385324.0,1,42.6384261,12.674297,46.603354,1.8883335,Italy,ITA,France,FRN
614,139,258,258.005,230,365,10,31,1941,2,20,1944,1941,2,4,1,3,3.0,950.0,7500000.0,,,7500950.0,1,39.3262345,-4.838064900000001,64.6863136,97.7453061,Spain,SPN,Russia,RUS
615,139,258,258.005,230,365,10,31,1941,2,20,1944,1942,2,4,1,3,3.0,950.0,7500000.0,,,7500950.0,4,39.3262345,-4.838064900000001,64.6863136,97.7453061,Spain,SPN,Russia,RUS
616,139,258,258.005,230,365,10,31,1941,2,20,1944,1943,2,4,1,3,3.0,950.0,7500000.0,,,7500950.0,3,39.3262345,-4.838064900000001,64.6863136,97.7453061,Spain,SPN,Russia,RUS
617,139,258,258.005,230,365,10,31,1941,2,20,1944,1944,2,4,1,3,3.0,950.0,7500000.0,,,7500950.0,2,39.3262345,-4.838064900000001,64.6863136,97.7453061,Spain,SPN,Russia,RUS
618,139,258,258.005,365,230,10,31,1941,2,20,1944,1941,4,2,3,1,1.0,7500000.0,950.0,,,7500950.0,1,64.6863136,97.7453061,39.3262345,-4.838064900000001,Russia,RUS,Spain,SPN
619,139,258,258.005,365,230,10,31,1941,2,20,1944,1942,4,2,3,1,1.0,7500000.0,950.0,,,7500950.0,3,64.6863136,97.7453061,39.3262345,-4.838064900000001,Russia,RUS,Spain,SPN
620,139,258,258.005,365,230,10,31,1941,2,20,1944,1943,4,2,3,1,1.0,7500000.0,950.0,,,7500950.0,4,64.6863136,97.7453061,39.3262345,-4.838064900000001,Russia,RUS,Spain,SPN
621,139,258,258.005,365,230,10,31,1941,2,20,1944,1944,4,2,3,1,1.0,7500000.0,950.0,,,7500950.0,2,64.6863136,97.7453061,39.3262345,-4.838064900000001,Russia,RUS,Spain,SPN
622,139,258,258.006,20,325,7,10,1943,9,3,1943,1943,4,2,1,3,1.0,41992.0,174500.0,,,216492.0,1,61.0666922,-107.9917071,42.6384261,12.674297,Canada,CAN,Italy,ITA
