warnum,disno,dyindex,statea,stateb,warstrtmnth,warstrtday,warstrtyr,warendmnth,warenday,warendyr,year,warolea,waroleb,wardyadrolea,wardyadroleb,outcomea,batdtha,batdthb,changes_1,changes_2,batdths,durindx,a_latitude,a_longitude,b_latitude,b_longitude
151,51,51.001,2,710,10,29,1950,7,27,1953,1951,4,2,1,3,2,54487,422612,,,477099,1,51.75693885,178.1059066,35.000074,104.999927
151,51,51.001,2,710,10,29,1950,7,27,1953,1952,4,2,1,3,2,54487,422612,,,477099,3,51.75693885,178.1059066,35.000074,104.999927
151,51,51.001,2,710,10,29,1950,7,27,1953,1953,4,2,1,3,2,54487,422612,,,477099,4,51.75693885,178.1059066,35.000074,104.999927
151,51,51.001,710,2,10,29,1950,7,27,1953,1950,2,4,3,1,2,422612,54487,,,477099,1,35.000074,104.999927,51.75693885,178.1059066
151,51,51.001,710,2,10,29,1950,7,27,1953,1951,2,4,3,1,2,422612,54487,,,477099,3,35.000074,104.999927,51.75693885,178.1059066
151,51,51.001,710,2,10,29,1950,7,27,1953,1952,2,4,3,1,2,422612,54487,,,477099,4,35.000074,104.999927,51.75693885,178.1059066
151,51,51.001,710,2,10,29,1950,7,27,1953,1953,2,4,3,1,2,422612,54487,,,477099,2,35.000074,104.999927,51.75693885,178.1059066
151,51,51.002,2,731,7,5,1950,7,27,1953,1950,4,1,1,3,2,54487,316579,,,371066,3,51.75693885,178.1059066,40.3736611,127.0870417
151,51,51.002,2,731,7,5,1950,7,27,1953,1951,4,1,1,3,2,54487,316579,,,371066,4,51.75693885,178.1059066,40.3736611,127.0870417
151,51,51.002,2,731,7,5,1950,7,27,1953,1952,4,1,1,3,2,54487,316579,,,371066,1,51.75693885,178.1059066,40.3736611,127.0870417
151,51,51.002,2,731,7,5,1950,7,27,1953,1953,4,1,1,3,2,54487,316579,,,371066,2,51.75693885,178.1059066,40.3736611,127.0870417
151,51,51.002,731,2,7,5,1950,7,27,1953,1950,1,4,3,1,2,316579,54487,,,371066,4,40.3736611,127.0870417,51.75693885,178.1059066
151,51,51.002,731,2,7,5,1950,7,27,1953,1951,1,4,3,1,2,316579,54487,,,371066,1,40.3736611,127.0870417,51.75693885,178.1059066
151,51,51.002,731,2,7,5,1950,7,27,1953,1952,1,4,3,1,2,316579,54487,,,371066,3,40.3736611,127.0870417,51.75693885,178.1059066
151,51,51.002,731,2,7,5,1950,7,27,1953,1953,1,4,3,1,2,316579,54487,,,371066,2,40.3736611,127.0870417,51.75693885,178.1059066
151,51,51.003,20,710,2,19,1951,7,27,1953,1951,4,2,1,3,2,309,422612,,,422921,1,61.0666922,-107.9917071,35.000074,104.999927
151,51,51.003,20,710,2,19,1951,7,27,1953,1952,4,2,1,3,2,309,422612,,,422921,2,61.0666922,-107.9917071,35.000074,104.999927
151,51,51.003,20,710,2,19,1951,7,27,1953,1953,4,2,1,3,2,309,422612,,,422921,3,61.0666922,-107.9917071,35.000074,104.999927
151,51,51.003,710,20,2,19,1951,7,27,1953,1951,2,4,3,1,2,422612,309,,,422921,1,35.000074,104.999927,61.0666922,-107.9917071
151,51,51.003,710,20,2,19,1951,7,27,1953,1952,2,4,3,1,2,422612,309,,,422921,2,35.000074,104.999927,61.0666922,-107.9917071
151,51,51.003,710,20,2,19,1951,7,27,1953,1953,2,4,3,1,2,422612,309,,,422921,3,35.000074,104.999927,61.0666922,-107.9917071
151,51,51.004,20,731,2,19,1951,7,27,1953,1951,4,1,1,3,2,309,316579,,,316888,1,61.0666922,-107.9917071,40.3736611,127.0870417
151,51,51.004,20,731,2,19,1951,7,27,1953,1952,4,1,1,3,2,309,316579,,,316888,2,61.0666922,-107.9917071,40.3736611,127.0870417
151,51,51.004,20,731,2,19,1951,7,27,1953,1953,4,1,1,3,2,309,316579,,,316888,3,61.0666922,-107.9917071,40.3736611,127.0870417
151,51,51.004,731,20,2,19,1951,7,27,1953,1951,1,4,3,1,2,316579,309,,,316888,1,40.3736611,127.0870417,61.0666922,-107.9917071
151,51,51.004,731,20,2,19,1951,7,27,1953,1952,1,4,3,1,2,316579,309,,,316888,3,40.3736611,127.0870417,61.0666922,-107.9917071
151,51,51.004,731,20,2,19,1951,7,27,1953,1953,1,4,3,1,2,316579,309,,,316888,2,40.3736611,127.0870417,61.0666922,-107.9917071
151,51,51.005,100,710,8,2,1951,7,27,1953,1951,4,2,1,3,2,140,422612,,,422752,2,2.8894434,-73.783892,35.000074,104.999927
151,51,51.005,100,710,8,2,1951,7,27,1953,1952,4,2,1,3,2,140,422612,,,422752,3,2.8894434,-73.783892,35.000074,104.999927
151,51,51.005,100,710,8,2,1951,7,27,1953,1953,4,2,1,3,2,140,422612,,,422752,1,2.8894434,-73.783892,35.000074,104.999927
151,51,51.005,710,100,8,2,1951,7,27,1953,1951,2,4,3,1,2,422612,140,,,422752,3,35.000074,104.999927,2.8894434,-73.783892
151,51,51.005,710,100,8,2,1951,7,27,1953,1952,2,4,3,1,2,422612,140,,,422752,2,35.000074,104.999927,2.8894434,-73.783892
151,51,51.005,710,100,8,2,1951,7,27,1953,1953,2,4,3,1,2,422612,140,,,422752,1,35.000074,104.999927,2.8894434,-73.783892
151,51,51.006,100,731,8,2,1951,7,27,1953,1951,4,1,1,3,2,140,316579,,,316719,3,2.8894434,-73.783892,40.3736611,127.0870417
151,51,51.006,100,731,8,2,1951,7,27,1953,1952,4,1,1,3,2,140,316579,,,316719,2,2.8894434,-73.783892,40.3736611,127.0870417
151,51,51.006,100,731,8,2,1951,7,27,1953,1953,4,1,1,3,2,140,316579,,,316719,1,2.8894434,-73.783892,40.3736611,127.0870417
151,51,51.006,731,100,8,2,1951,7,27,1953,1951,1,4,3,1,2,316579,140,,,316719,3,40.3736611,127.0870417,2.8894434,-73.783892
151,51,51.006,731,100,8,2,1951,7,27,1953,1952,1,4,3,1,2,316579,140,,,316719,2,40.3736611,127.0870417,2.8894434,-73.783892
151,51,51.006,731,100,8,2,1951,7,27,1953,1953,1,4,3,1,2,316579,140,,,316719,1,40.3736611,127.0870417,2.8894434,-73.783892
151,51,51.007,200,710,11,5,1950,7,27,1953,1950,4,2,1,3,2,710,422612,,,423322,1,54.7023545,-3.2765753,35.000074,104.999927
151,51,51.007,200,710,11,5,1950,7,27,1953,1951,4,2,1,3,2,710,422612,,,423322,3,54.7023545,-3.2765753,35.000074,104.999927
151,51,51.007,200,710,11,5,1950,7,27,1953,1952,4,2,1,3,2,710,422612,,,423322,4,54.7023545,-3.2765753,35.000074,104.999927
151,51,51.007,200,710,11,5,1950,7,27,1953,1953,4,2,1,3,2,710,422612,,,423322,2,54.7023545,-3.2765753,35.000074,104.999927
151,51,51.007,710,200,11,5,1950,7,27,1953,1950,2,4,3,1,2,422612,710,,,423322,4,35.000074,104.999927,54.7023545,-3.2765753
151,51,51.007,710,200,11,5,1950,7,27,1953,1951,2,4,3,1,2,422612,710,,,423322,1,35.000074,104.999927,54.7023545,-3.2765753
151,51,51.007,710,200,11,5,1950,7,27,1953,1952,2,4,3,1,2,422612,710,,,423322,3,35.000074,104.999927,54.7023545,-3.2765753
151,51,51.007,710,200,11,5,1950,7,27,1953,1953,2,4,3,1,2,422612,710,,,423322,2,35.000074,104.999927,54.7023545,-3.2765753
151,51,51.008,200,731,8,26,1950,7,27,1953,1950,4,1,1,3,2,710,316579,,,317289,3,54.7023545,-3.2765753,40.3736611,127.0870417
151,51,51.008,200,731,8,26,1950,7,27,1953,1951,4,1,1,3,2,710,316579,,,317289,2,54.7023545,-3.2765753,40.3736611,127.0870417
151,51,51.008,200,731,8,26,1950,7,27,1953,1952,4,1,1,3,2,710,316579,,,317289,1,54.7023545,-3.2765753,40.3736611,127.0870417
151,51,51.008,200,731,8,26,1950,7,27,1953,1953,4,1,1,3,2,710,316579,,,317289,4,54.7023545,-3.2765753,40.3736611,127.0870417
151,51,51.008,731,200,8,26,1950,7,27,1953,1950,1,4,3,1,2,316579,710,,,317289,2,40.3736611,127.0870417,54.7023545,-3.2765753
151,51,51.008,731,200,8,26,1950,7,27,1953,1951,1,4,3,1,2,316579,710,,,317289,1,40.3736611,127.0870417,54.7023545,-3.2765753
151,51,51.008,731,200,8,26,1950,7,27,1953,1952,1,4,3,1,2,316579,710,,,317289,4,40.3736611,127.0870417,54.7023545,-3.2765753
151,51,51.008,731,200,8,26,1950,7,27,1953,1953,1,4,3,1,2,316579,710,,,317289,3,40.3736611,127.0870417,54.7023545,-3.2765753
151,51,51.009,210,710,12,5,1950,7,27,1953,1950,4,2,1,3,2,111,422612,,,422723,2,52.2379891,5.534607382,35.000074,104.999927
151,51,51.009,210,710,12,5,1950,7,27,1953,1951,4,2,1,3,2,111,422612,,,422723,4,52.2379891,5.534607382,35.000074,104.999927
151,51,51.009,210,710,12,5,1950,7,27,1953,1952,4,2,1,3,2,111,422612,,,422723,1,52.2379891,5.534607382,35.000074,104.999927
151,51,51.009,210,710,12,5,1950,7,27,1953,1953,4,2,1,3,2,111,422612,,,422723,3,52.2379891,5.534607382,35.000074,104.999927
151,51,51.009,710,210,12,5,1950,7,27,1953,1950,2,4,3,1,2,422612,111,,,422723,1,35.000074,104.999927,52.2379891,5.534607382
151,51,51.009,710,210,12,5,1950,7,27,1953,1951,2,4,3,1,2,422612,111,,,422723,4,35.000074,104.999927,52.2379891,5.534607382
151,51,51.009,710,210,12,5,1950,7,27,1953,1952,2,4,3,1,2,422612,111,,,422723,2,35.000074,104.999927,52.2379891,5.534607382
151,51,51.009,710,210,12,5,1950,7,27,1953,1953,2,4,3,1,2,422612,111,,,422723,3,35.000074,104.999927,52.2379891,5.534607382
151,51,51.01,210,731,12,5,1950,7,27,1953,1950,4,1,1,3,2,111,316579,,,316690,3,52.2379891,5.534607382,40.3736611,127.0870417
151,51,51.01,210,731,12,5,1950,7,27,1953,1951,4,1,1,3,2,111,316579,,,316690,2,52.2379891,5.534607382,40.3736611,127.0870417
151,51,51.01,210,731,12,5,1950,7,27,1953,1952,4,1,1,3,2,111,316579,,,316690,4,52.2379891,5.534607382,40.3736611,127.0870417
151,51,51.01,210,731,12,5,1950,7,27,1953,1953,4,1,1,3,2,111,316579,,,316690,1,52.2379891,5.534607382,40.3736611,127.0870417
151,51,51.01,731,210,12,5,1950,7,27,1953,1950,1,4,3,1,2,316579,111,,,316690,4,40.3736611,127.0870417,52.2379891,5.534607382
151,51,51.01,731,210,12,5,1950,7,27,1953,1951,1,4,3,1,2,316579,111,,,316690,3,40.3736611,127.0870417,52.2379891,5.534607382
151,51,51.01,731,210,12,5,1950,7,27,1953,1952,1,4,3,1,2,316579,111,,,316690,2,40.3736611,127.0870417,52.2379891,5.534607382
151,51,51.01,731,210,12,5,1950,7,27,1953,1953,1,4,3,1,2,316579,111,,,316690,1,40.3736611,127.0870417,52.2379891,5.534607382
151,51,51.011,211,710,4,22,1951,7,27,1953,1951,4,2,1,3,2,97,422612,,,422709,2,50.6402809,4.6667145,35.000074,104.999927
151,51,51.011,211,710,4,22,1951,7,27,1953,1952,4,2,1,3,2,97,422612,,,422709,1,50.6402809,4.6667145,35.000074,104.999927
151,51,51.011,211,710,4,22,1951,7,27,1953,1953,4,2,1,3,2,97,422612,,,422709,3,50.6402809,4.6667145,35.000074,104.999927
151,51,51.011,710,211,4,22,1951,4,21,1953,1951,2,4,3,1,2,422612,97,,,422709,3,35.000074,104.999927,50.6402809,4.6667145
151,51,51.011,710,211,4,22,1951,4,21,1953,1952,2,4,3,1,2,422612,97,,,422709,2,35.000074,104.999927,50.6402809,4.6667145
151,51,51.011,710,211,4,22,1951,4,21,1953,1953,2,4,3,1,2,422612,97,,,422709,1,35.000074,104.999927,50.6402809,4.6667145
151,51,51.012,211,731,4,22,1951,7,27,1953,1951,4,1,1,3,2,97,316579,,,316676,1,50.6402809,4.6667145,40.3736611,127.0870417
151,51,51.012,211,731,4,22,1951,7,27,1953,1952,4,1,1,3,2,97,316579,,,316676,2,50.6402809,4.6667145,40.3736611,127.0870417
151,51,51.012,211,731,4,22,1951,7,27,1953,1953,4,1,1,3,2,97,316579,,,316676,3,50.6402809,4.6667145,40.3736611,127.0870417
151,51,51.012,731,211,4,22,1951,7,27,1953,1951,1,4,3,1,2,316579,97,,,316676,3,40.3736611,127.0870417,50.6402809,4.6667145
151,51,51.012,731,211,4,22,1951,7,27,1953,1952,1,4,3,1,2,316579,97,,,316676,2,40.3736611,127.0870417,50.6402809,4.6667145
151,51,51.012,731,211,4,22,1951,7,27,1953,1953,1,4,3,1,2,316579,97,,,316676,1,40.3736611,127.0870417,50.6402809,4.6667145
151,51,51.015,220,710,1,7,1951,7,27,1953,1951,4,2,1,3,2,288,422612,,,422900,1,46.603354,1.8883335,35.000074,104.999927
151,51,51.015,220,710,1,7,1951,7,27,1953,1952,4,2,1,3,2,288,422612,,,422900,3,46.603354,1.8883335,35.000074,104.999927
151,51,51.015,220,710,1,7,1951,7,27,1953,1953,4,2,1,3,2,288,422612,,,422900,2,46.603354,1.8883335,35.000074,104.999927
151,51,51.015,710,220,1,7,1951,7,27,1953,1951,2,4,3,1,2,422612,288,,,422900,3,35.000074,104.999927,46.603354,1.8883335
151,51,51.015,710,220,1,7,1951,7,27,1953,1952,2,4,3,1,2,422612,288,,,422900,2,35.000074,104.999927,46.603354,1.8883335
151,51,51.015,710,220,1,7,1951,7,27,1953,1953,2,4,3,1,2,422612,288,,,422900,1,35.000074,104.999927,46.603354,1.8883335
151,51,51.016,220,731,1,7,1951,7,27,1953,1951,4,1,1,3,2,288,316579,,,316867,1,46.603354,1.8883335,40.3736611,127.0870417
151,51,51.016,220,731,1,7,1951,7,27,1953,1952,4,1,1,3,2,288,316579,,,316867,3,46.603354,1.8883335,40.3736611,127.0870417
151,51,51.016,220,731,1,7,1951,7,27,1953,1953,4,1,1,3,2,288,316579,,,316867,2,46.603354,1.8883335,40.3736611,127.0870417
151,51,51.016,731,220,1,7,1951,7,27,1953,1951,1,4,3,1,2,316579,288,,,316867,1,40.3736611,127.0870417,46.603354,1.8883335
151,51,51.016,731,220,1,7,1951,7,27,1953,1952,1,4,3,1,2,316579,288,,,316867,3,40.3736611,127.0870417,46.603354,1.8883335
151,51,51.016,731,220,1,7,1951,7,27,1953,1953,1,4,3,1,2,316579,288,,,316867,2,40.3736611,127.0870417,46.603354,1.8883335
151,51,51.017,350,710,12,9,1950,7,27,1953,1950,4,2,1,3,2,169,422612,,,422781,1,38.9953683,21.9877132,35.000074,104.999927
151,51,51.017,350,710,12,9,1950,7,27,1953,1951,4,2,1,3,2,169,422612,,,422781,2,38.9953683,21.9877132,35.000074,104.999927
151,51,51.017,350,710,12,9,1950,7,27,1953,1952,4,2,1,3,2,169,422612,,,422781,4,38.9953683,21.9877132,35.000074,104.999927
151,51,51.017,350,710,12,9,1950,7,27,1953,1953,4,2,1,3,2,169,422612,,,422781,3,38.9953683,21.9877132,35.000074,104.999927
151,51,51.017,710,350,12,9,1950,7,27,1953,1950,2,4,3,1,2,422612,169,,,422781,4,35.000074,104.999927,38.9953683,21.9877132
151,51,51.017,710,350,12,9,1950,7,27,1953,1951,2,4,3,1,2,422612,169,,,422781,3,35.000074,104.999927,38.9953683,21.9877132
151,51,51.017,710,350,12,9,1950,7,27,1953,1952,2,4,3,1,2,422612,169,,,422781,2,35.000074,104.999927,38.9953683,21.9877132
151,51,51.017,710,350,12,9,1950,7,27,1953,1953,2,4,3,1,2,422612,169,,,422781,1,35.000074,104.999927,38.9953683,21.9877132
151,51,51.018,350,731,12,9,1950,7,27,1953,1950,4,1,1,3,2,169,316579,,,316748,1,38.9953683,21.9877132,40.3736611,127.0870417
151,51,51.018,350,731,12,9,1950,7,27,1953,1951,4,1,1,3,2,169,316579,,,316748,2,38.9953683,21.9877132,40.3736611,127.0870417
151,51,51.018,350,731,12,9,1950,7,27,1953,1952,4,1,1,3,2,169,316579,,,316748,3,38.9953683,21.9877132,40.3736611,127.0870417
151,51,51.018,350,731,12,9,1950,7,27,1953,1953,4,1,1,3,2,169,316579,,,316748,4,38.9953683,21.9877132,40.3736611,127.0870417
151,51,51.018,731,350,12,9,1950,7,27,1953,1950,1,4,3,1,2,316579,169,,,316748,2,40.3736611,127.0870417,38.9953683,21.9877132
151,51,51.018,731,350,12,9,1950,7,27,1953,1951,1,4,3,1,2,316579,169,,,316748,3,40.3736611,127.0870417,38.9953683,21.9877132
151,51,51.018,731,350,12,9,1950,7,27,1953,1952,1,4,3,1,2,316579,169,,,316748,4,40.3736611,127.0870417,38.9953683,21.9877132
151,51,51.018,731,350,12,9,1950,7,27,1953,1953,1,4,3,1,2,316579,169,,,316748,1,40.3736611,127.0870417,38.9953683,21.9877132
151,51,51.019,530,710,6,1,1951,7,27,1953,1951,4,2,1,3,2,120,422612,,,422732,1,10.2116702,38.6521203,35.000074,104.999927
151,51,51.019,530,710,6,1,1951,7,27,1953,1952,4,2,1,3,2,120,422612,,,422732,2,10.2116702,38.6521203,35.000074,104.999927
151,51,51.019,530,710,6,1,1951,7,27,1953,1953,4,2,1,3,2,120,422612,,,422732,3,10.2116702,38.6521203,35.000074,104.999927
151,51,51.019,710,530,6,1,1951,7,27,1953,1951,2,4,3,1,2,422612,120,,,422732,3,35.000074,104.999927,10.2116702,38.6521203
151,51,51.019,710,530,6,1,1951,7,27,1953,1952,2,4,3,1,2,422612,120,,,422732,2,35.000074,104.999927,10.2116702,38.6521203
151,51,51.019,710,530,6,1,1951,7,27,1953,1953,2,4,3,1,2,422612,120,,,422732,1,35.000074,104.999927,10.2116702,38.6521203
151,51,51.02,530,731,6,1,1951,7,27,1953,1951,4,1,1,3,2,120,316579,,,316699,2,10.2116702,38.6521203,40.3736611,127.0870417
151,51,51.02,530,731,6,1,1951,7,27,1953,1952,4,1,1,3,2,120,316579,,,316699,3,10.2116702,38.6521203,40.3736611,127.0870417
151,51,51.02,530,731,6,1,1951,7,27,1953,1953,4,1,1,3,2,120,316579,,,316699,1,10.2116702,38.6521203,40.3736611,127.0870417
151,51,51.02,731,530,6,1,1951,7,27,1953,1951,1,4,3,1,2,316579,120,,,316699,1,40.3736611,127.0870417,10.2116702,38.6521203
151,51,51.02,731,530,6,1,1951,7,27,1953,1952,1,4,3,1,2,316579,120,,,316699,3,40.3736611,127.0870417,10.2116702,38.6521203
151,51,51.02,731,530,6,1,1951,7,27,1953,1953,1,4,3,1,2,316579,120,,,316699,2,40.3736611,127.0870417,10.2116702,38.6521203
151,51,51.023,640,710,11,25,1950,7,27,1953,1950,4,2,1,3,2,717,422612,,,423329,4,38.9597594,34.9249653,35.000074,104.999927
151,51,51.023,640,710,11,25,1950,7,27,1953,1951,4,2,1,3,2,717,422612,,,423329,1,38.9597594,34.9249653,35.000074,104.999927
151,51,51.023,640,710,11,25,1950,7,27,1953,1952,4,2,1,3,2,717,422612,,,423329,2,38.9597594,34.9249653,35.000074,104.999927
151,51,51.023,640,710,11,25,1950,7,27,1953,1953,4,2,1,3,2,717,422612,,,423329,3,38.9597594,34.9249653,35.000074,104.999927
151,51,51.023,710,640,11,25,1950,7,27,1953,1950,2,4,3,1,2,422612,717,,,423329,3,35.000074,104.999927,38.9597594,34.9249653
151,51,51.023,710,640,11,25,1950,7,27,1953,1951,2,4,3,1,2,422612,717,,,423329,1,35.000074,104.999927,38.9597594,34.9249653
151,51,51.023,710,640,11,25,1950,7,27,1953,1952,2,4,3,1,2,422612,717,,,423329,2,35.000074,104.999927,38.9597594,34.9249653
151,51,51.023,710,640,11,25,1950,7,27,1953,1953,2,4,3,1,2,422612,717,,,423329,4,35.000074,104.999927,38.9597594,34.9249653
151,51,51.024,640,731,11,25,1950,7,27,1953,1950,4,1,1,3,2,717,316579,,,317296,4,38.9597594,34.9249653,40.3736611,127.0870417
151,51,51.024,640,731,11,25,1950,7,27,1953,1951,4,1,1,3,2,717,316579,,,317296,1,38.9597594,34.9249653,40.3736611,127.0870417
151,51,51.024,640,731,11,25,1950,7,27,1953,1952,4,1,1,3,2,717,316579,,,317296,2,38.9597594,34.9249653,40.3736611,127.0870417
151,51,51.024,640,731,11,25,1950,7,27,1953,1953,4,1,1,3,2,717,316579,,,317296,3,38.9597594,34.9249653,40.3736611,127.0870417
151,51,51.024,731,640,11,25,1950,7,27,1953,1950,1,4,3,1,2,316579,717,,,317296,2,40.3736611,127.0870417,38.9597594,34.9249653
151,51,51.024,731,640,11,25,1950,7,27,1953,1951,1,4,3,1,2,316579,717,,,317296,1,40.3736611,127.0870417,38.9597594,34.9249653
151,51,51.024,731,640,11,25,1950,7,27,1953,1952,1,4,3,1,2,316579,717,,,317296,3,40.3736611,127.0870417,38.9597594,34.9249653
151,51,51.024,731,640,11,25,1950,7,27,1953,1953,1,4,3,1,2,316579,717,,,317296,4,40.3736611,127.0870417,38.9597594,34.9249653
151,51,51.025,710,732,10,25,1950,7,27,1953,1950,2,3,1,3,2,422612,113248,,,535860,4,35.000074,104.999927,36.5581914,127.9408564
151,51,51.025,710,732,10,25,1950,7,27,1953,1951,2,3,1,3,2,422612,113248,,,535860,2,35.000074,104.999927,36.5581914,127.9408564
151,51,51.025,710,732,10,25,1950,7,27,1953,1952,2,3,1,3,2,422612,113248,,,535860,1,35.000074,104.999927,36.5581914,127.9408564
151,51,51.025,710,732,10,25,1950,7,27,1953,1953,2,3,1,3,2,422612,113248,,,535860,3,35.000074,104.999927,36.5581914,127.9408564
151,51,51.025,732,710,10,25,1950,7,27,1953,1950,3,2,3,1,2,113248,422612,,,535860,2,36.5581914,127.9408564,35.000074,104.999927
151,51,51.025,732,710,10,25,1950,7,27,1953,1951,3,2,3,1,2,113248,422612,,,535860,3,36.5581914,127.9408564,35.000074,104.999927
151,51,51.025,732,710,10,25,1950,7,27,1953,1952,3,2,3,1,2,113248,422612,,,535860,1,36.5581914,127.9408564,35.000074,104.999927
151,51,51.025,732,710,10,25,1950,7,27,1953,1953,3,2,3,1,2,113248,422612,,,535860,4,36.5581914,127.9408564,35.000074,104.999927
151,51,51.026,710,800,1,3,1951,7,27,1953,1951,2,4,3,1,2,422612,114,,,422726,1,35.000074,104.999927,14.8971921,100.83273
151,51,51.026,710,800,1,3,1951,7,27,1953,1952,2,4,3,1,2,422612,114,,,422726,2,35.000074,104.999927,14.8971921,100.83273
151,51,51.026,710,800,1,3,1951,7,27,1953,1953,2,4,3,1,2,422612,114,,,422726,3,35.000074,104.999927,14.8971921,100.83273
151,51,51.026,800,710,1,3,1951,7,27,1953,1951,4,2,3,1,2,114,422612,,,422726,1,14.8971921,100.83273,35.000074,104.999927
151,51,51.026,800,710,1,3,1951,7,27,1953,1952,4,2,3,1,2,114,422612,,,422726,3,14.8971921,100.83273,35.000074,104.999927
151,51,51.026,800,710,1,3,1951,7,27,1953,1953,4,2,3,1,2,114,422612,,,422726,2,14.8971921,100.83273,35.000074,104.999927
151,51,51.027,710,840,4,21,1951,7,27,1953,1951,2,4,3,1,2,422612,92,,,422704,1,35.000074,104.999927,12.7503486,122.7312101
151,51,51.027,710,840,4,21,1951,7,27,1953,1952,2,4,3,1,2,422612,92,,,422704,2,35.000074,104.999927,12.7503486,122.7312101
151,51,51.027,710,840,4,21,1951,7,27,1953,1953,2,4,3,1,2,422612,92,,,422704,3,35.000074,104.999927,12.7503486,122.7312101
151,51,51.027,840,710,4,21,1951,7,27,1953,1951,4,2,1,3,2,92,422612,,,422704,1,12.7503486,122.7312101,35.000074,104.999927
151,51,51.027,840,710,4,21,1951,7,27,1953,1952,4,2,1,3,2,92,422612,,,422704,3,12.7503486,122.7312101,35.000074,104.999927
151,51,51.027,840,710,4,21,1951,7,27,1953,1953,4,2,1,3,2,92,422612,,,422704,2,12.7503486,122.7312101,35.000074,104.999927
151,51,51.028,710,900,11,5,1950,7,27,1953,1950,2,4,3,1,2,422612,291,,,422903,2,35.000074,104.999927,-24.7761086,134.755
151,51,51.028,710,900,11,5,1950,7,27,1953,1951,2,4,3,1,2,422612,291,,,422903,1,35.000074,104.999927,-24.7761086,134.755
151,51,51.028,710,900,11,5,1950,7,27,1953,1952,2,4,3,1,2,422612,291,,,422903,4,35.000074,104.999927,-24.7761086,134.755
151,51,51.028,710,900,11,5,1950,7,27,1953,1953,2,4,3,1,2,422612,291,,,422903,3,35.000074,104.999927,-24.7761086,134.755
151,51,51.028,900,710,11,5,1950,7,27,1953,1950,4,2,1,3,2,291,422612,,,422903,2,-24.7761086,134.755,35.000074,104.999927
151,51,51.028,900,710,11,5,1950,7,27,1953,1951,4,2,1,3,2,291,422612,,,422903,4,-24.7761086,134.755,35.000074,104.999927
151,51,51.028,900,710,11,5,1950,7,27,1953,1952,4,2,1,3,2,291,422612,,,422903,3,-24.7761086,134.755,35.000074,104.999927
151,51,51.028,900,710,11,5,1950,7,27,1953,1953,4,2,1,3,2,291,422612,,,422903,1,-24.7761086,134.755,35.000074,104.999927
151,51,51.029,710,920,1,25,1951,7,27,1953,1951,1,4,3,1,2,422612,23,,,422635,2,35.000074,104.999927,-41.5000831,172.8344077
151,51,51.029,710,920,1,25,1951,7,27,1953,1952,1,4,3,1,2,422612,23,,,422635,1,35.000074,104.999927,-41.5000831,172.8344077
151,51,51.029,710,920,1,25,1951,7,27,1953,1953,1,4,3,1,2,422612,23,,,422635,3,35.000074,104.999927,-41.5000831,172.8344077
151,51,51.029,920,710,1,25,1951,7,27,1953,1951,4,1,1,3,2,23,422612,,,422635,3,-41.5000831,172.8344077,35.000074,104.999927
151,51,51.029,920,710,1,25,1951,7,27,1953,1952,4,1,1,3,2,23,422612,,,422635,1,-41.5000831,172.8344077,35.000074,104.999927
151,51,51.029,920,710,1,25,1951,7,27,1953,1953,4,1,1,3,2,23,422612,,,422635,2,-41.5000831,172.8344077,35.000074,104.999927
151,51,51.03,731,732,6,24,1950,7,27,1953,1950,1,3,1,3,2,316579,113248,,,429827,3,40.3736611,127.0870417,36.5581914,127.9408564
151,51,51.03,731,732,6,24,1950,7,27,1953,1951,1,3,1,3,2,316579,113248,,,429827,2,40.3736611,127.0870417,36.5581914,127.9408564
151,51,51.03,731,732,6,24,1950,7,27,1953,1952,1,3,1,3,2,316579,113248,,,429827,1,40.3736611,127.0870417,36.5581914,127.9408564
151,51,51.03,731,732,6,24,1950,7,27,1953,1953,1,3,1,3,2,316579,113248,,,429827,4,40.3736611,127.0870417,36.5581914,127.9408564
151,51,51.03,732,731,6,24,1950,7,27,1953,1950,3,1,3,1,2,113248,316579,,,429827,4,36.5581914,127.9408564,40.3736611,127.0870417
151,51,51.03,732,731,6,24,1950,7,27,1953,1951,3,1,3,1,2,113248,316579,,,429827,1,36.5581914,127.9408564,40.3736611,127.0870417
151,51,51.03,732,731,6,24,1950,7,27,1953,1952,3,1,3,1,2,113248,316579,,,429827,3,36.5581914,127.9408564,40.3736611,127.0870417
151,51,51.03,732,731,6,24,1950,7,27,1953,1953,3,1,3,1,2,113248,316579,,,429827,2,36.5581914,127.9408564,40.3736611,127.0870417
151,51,51.031,731,800,1,3,1951,7,27,1953,1951,1,4,3,1,2,316579,114,,,316693,3,40.3736611,127.0870417,14.8971921,100.83273
151,51,51.031,731,800,1,3,1951,7,27,1953,1952,1,4,3,1,2,316579,114,,,316693,2,40.3736611,127.0870417,14.8971921,100.83273
151,51,51.031,731,800,1,3,1951,7,27,1953,1953,1,4,3,1,2,316579,114,,,316693,1,40.3736611,127.0870417,14.8971921,100.83273
151,51,51.031,800,731,1,3,1951,7,27,1953,1951,4,1,3,1,2,114,316579,,,316693,2,14.8971921,100.83273,40.3736611,127.0870417
151,51,51.031,800,731,1,3,1951,7,27,1953,1952,4,1,3,1,2,114,316579,,,316693,3,14.8971921,100.83273,40.3736611,127.0870417
151,51,51.031,800,731,1,3,1951,7,27,1953,1953,4,1,3,1,2,114,316579,,,316693,1,14.8971921,100.83273,40.3736611,127.0870417
